tweet_id,sentiment,content,label,data_type
1957070484,neutral,"@men i bet it is cool down in sr, huh? it is not here. i have not stopped sweating since noon when dad and i we are packing",1,train
1957070534,sadness,@men: eww. dislike,0,train
1957070786,worry,tactical mistake: going to the city library and buying milk. who knew? ouch ouch ouch. <-empu maybe a good thing i did not try for uni.,2,train
1957070871,neutral,decided 2 trans frm relaxed 2 natural hair but i wish my whole head looked like my roots. age of the instant gratification...,1,train
1957071331,sadness,"@men sorry bout the cat,",0,train
1957071583,neutral,needs to have an increase on her salary -url-,1,train
1957072308,worry,my stomach feels like it is touching the ground...i'm so full,2,train
1957072400,love,pug just woke me from an incredible sleep!,3,train
1957072637,love,@men i can`t wait to hear your new album. i`m sure will be amazing.please just replay to me i love you so much!! <-empp,3,train
1957072682,worry,soo much work so little time,2,train
1957072896,sadness,missed iron chef,0,train
1957073073,sadness,@men the ds version sucks,0,train
1957073201,sadness,what a bad day,0,train
1957073984,worry,"ugh, my internet was down!",2,train
1957074214,worry,is feeling so giddy and want to go home.,2,train
1957074267,neutral,the week just was not the same without an adam lambert performance!! <-empp,1,train
1957074812,neutral,@men the link does not work,1,train
1957074977,worry,up and packing. it is the last day of youth camp,2,train
1957075035,neutral,"gossip <-empu girl, <-empu when are you coming <-empu back ! chacee...",1,train
1957075180,neutral,smh @ hiphop nursery rhymes,1,train
1957075229,worry,somebody please save the polar bears!,2,val
1957075268,happiness,@men noo i just look at a lot of pictures lol lol,4,train
1957075457,worry,it has come to my attention from a 16yo friend that i have recently gained a ton of weight. he did not know it was me.,2,train
1957075557,worry,guess i am staying home tonight...no movie-ing for me,2,train
1957076048,sadness,went to the cd store to search for the cd. but,0,train
1957076214,worry,@men reminds me of the weather a month ago it was horrible i hope all is well hugs,2,val
1957076433,sadness,i miss my mom... &quot;may angels lead you in&quot;,0,train
1957076450,love,there has really no android twitter app of tweetie's calibre,3,train
1957077528,neutral,"@men no, it is not...",1,train
1957077552,sadness,@men i feel the same way every day,0,train
1957077564,sadness,cannot sleep. sucks. the one day i have to sleep in and i have to get up and go shopping with mom. ugh.,0,train
1957077934,neutral,@men well i just got home and it is not on till tmw at 530p but with comcast it is on right now but i did not miss it,1,train
1957078157,sadness,sleppytime. really missing my godfather right now. love you wayne,0,train
1957078740,sadness,so have a headache right now and it sucks,0,train
1957079130,worry,@men hope ya sleepin well guys still here,2,train
1957079403,sadness,"@men lakers, baby lakers!! <-empp i shall miss the game tmwr. i have to work you shall have to keep me posted please",0,train
1957079496,sadness,"comfort food of the day: pan mee. though, it did not taste any good...",0,train
1957079533,worry,damn being drunk and hot sucks,2,train
1957079568,sadness,misses my baby.,0,train
1957079622,worry,is not sleeping because he has paperwork to do.,2,train
1957079972,worry,showered in ice-cold water. sweating now. means one thing: i am sick,2,train
1957080150,worry,"midnight cry... wish the person i wanted, wanted me right now",2,train
1957080521,neutral,@men i'ma need you to follow me real quick because i cannot dm you,1,train
1957080579,sadness,i am poorly and cannot sleep,0,train
1957080963,worry,went to pole class. feeling discouraged. i am hopeless when it cones to dancing or sexy moves or spreading my legs.,2,train
1957081280,worry,"@men and these poor, unfortunate souls do not appear to have any pants at all... ? -url-",2,train
1957081795,worry,@men @men if i told you how often i wash my hair you would never speak to me again,2,train
1957082086,worry,"looks like another sleepless night dedicated to homework. sorry in advance, ms. chapman.",2,train
1957082503,worry,@men -url- - why do u lot mock me!! <-empp,2,train
1957082536,worry,did not say goodnight to you,2,train
1957082926,sadness,has work tom.,0,train
1957082939,neutral,in the hongkong international airport. has to wait for 3-4 hours for our next flight to cebu.,1,train
1957083056,neutral,cannot sleep and nothings on tv!! <-empp,1,train
1957083084,love,"the pics i just uploaded are the baby pics of my cats. missy is now an adult and a pretty little kitty, but batty is in kitten heaven now",3,train
1957083230,neutral,@men oh ... you have been superseeded? not good enough,1,train
1957083616,sadness,today we say goodbye to the second good friend in a week from dmp but at least the sun is shinning and i am definately not working this pm,0,train
1957083910,worry,@men i met a stranger just 10 min ago. he was stalking me at the store,2,train
1957084166,sadness,sometimes the things you say hurt the ones you love most unintentionally. and you can never ever take it back or fix it.,0,train
1957084446,sadness,@men that sucks!,0,train
1957084552,neutral,@men ii know!! <-empp and mean,1,train
1957084638,sadness,having fever do not feel to work,0,train
1957084742,worry,"taking horse pills, hoping i can get some sleep tonight",2,train
1957084935,neutral,@men pgpm student from where? i myself was a pgpm student about 4 years back. i wish i could stay one,1,train
1957084945,sadness,missing @men...6 days cannot pass quick enough,0,train
1957085211,sadness,"working from home today, my back is killing me doctor and then physio after later today.",0,train
1957085406,neutral,back to work... with no distractions...,1,train
1957086137,happiness,"@men demi, just say hi to me and it`s enough. just replay to me please love you so much!! <-empp",4,train
1957086150,neutral,aww i never noticed this -url-,1,train
1957086168,neutral,"@men that sucks well state starts tomorrow so i am headin 2 bed, nitey nite",1,train
1957086444,worry,"looks like it is going to be too nice to work today, how annoying as i have no choice",2,train
1957086920,neutral,@men did you guys keep a set list? i forgot to ask for one xx,1,val
1957087043,neutral,"first impression of silverlight: sadly, based on what i saw today, it is quite problematic",1,train
1957087059,worry,is desperatly hoping my dad takes me to vanessa's game,2,train
1957087780,worry,@men hi! fuck your job!,2,train
1957087793,sadness,missing you all deeply,0,train
1957088016,neutral,"the time you go to bed, i have to get up to go to work",1,train
1957088179,happiness,"@men big now!! <-empp vanessa is going to be 3 in september, it is going by so fast! it is hard cuz i am workin so much, i miss out on alot",4,train
1957088224,sadness,"@men sniff sniff take care ravels! hopefully we shall be chatting again soon. in the mean time, i shall hella <-empu miss you.",0,train
1957088340,neutral,"@men lucky, now i want to teleport",1,train
1957088574,worry,somebody please save the polar bears!,2,train
1957088900,worry,"my nose is runny, my head is pounding, and teeth hurt like a bitch. man. @-) i feel awful. =((",2,train
1957089208,sadness,i do not want her to leave...,0,train
1957089465,happiness,"good lord, just seen the agency work for our upcoming open day. money for jam",4,train
1957090025,worry,at the grove for 'drag me to hell.' i hope that it does not suck.,2,train
1957090285,worry,@men so i feel like shit for saying happy <-empu belated <-empu birfdayy... <-empu i am only a month late,2,train
1957090408,sadness,"@men lmao...thats sad, kinda discourages me 4rom goin if the shit's wack",0,train
1957090496,sadness,@men i wish i was there,0,train
1957090643,sadness,"i miss my little batty, she was only 3 months old when she got sick, she was always so fun and full of life heart even at the very end...",0,train
1957091075,neutral,fc is finally up again. it is about time. i hate that this keeps happening,1,val
1957091147,neutral,seriously bored without anyone to talk to... but not tired enough for sleep,1,train
1957091327,sadness,morning again! i hate mornings. so offensive!,0,train
1957091357,neutral,@men still!! <-empp give your computer a break omg,1,train
1957091372,sadness,bed bed bed @men do you never answer texts anymore? i thought of you the other day and sent one but never heard back. sad day,0,train
1957091954,neutral,where u at?,1,train
1957092017,sadness,@men waah. we are no longer your peeps.,0,train
1957092623,sadness,@men lol wow dawg does not sound like you are playing! i feel bad now haha,0,train
